Date,price,returns,SMA_S,SMA_L,position,strategy,creturns,cstrategy
2010-07-12,26.225000381469727,0.0009537289415169927,26.013800048828124,27.188850078582764,-1,-0.0009537289415169927,1.186383213053738,0.9943149300719221
2010-07-13,26.360000610351562,0.005134563960371922,26.006500053405762,27.18980008125305,-1,-0.005134563960371922,1.1924904390966016,0.9892226409963435
2010-07-14,26.40999984741211,0.001894987742618809,25.99710006713867,27.189425077438354,-1,-0.001894987742618809,1.1947523363187667,0.9873498512341853
2010-07-15,26.424999237060547,0.000567782353034934,25.993800048828124,27.188725070953367,-1,-0.000567782353034934,1.1954308882282465,0.9867894105316094
2010-07-16,26.184999465942383,-0.00912379554852452,25.98090003967285,27.186375064849855,-1,0.00912379554852452,1.1845736262473272,0.9958338725327427
2010-07-19,26.135000228881836,-0.0019112864133353034,25.980600051879883,27.182800064086916,-1,0.0019112864133353034,1.182311729025162,0.9977390163410318
2010-07-20,26.6200008392334,0.018387423570828672,25.9863000869751,27.18310007095337,-1,-0.018387423570828672,1.2042524944807262,0.9795608038451187
2010-07-21,27.040000915527344,0.015654440539633822,25.98670009613037,27.183625078201295,-1,-0.015654440539633822,1.2232527245187974,0.964345729939065
2010-07-22,27.1299991607666,0.003322810704039366,25.99320007324219,27.184775075912476,-1,-0.003322810704039366,1.2273241222615252,0.9611467094383936
2010-07-23,27.375,0.00899009239960302,26.00050006866455,27.185850076675415,-1,-0.00899009239960302,1.23840762573617,0.9525446363630028
2010-07-26,27.469999313354492,0.0034642869743210613,26.015000038146972,27.18617506980896,-1,-0.0034642869743210613,1.242705264972623,0.9492504576714876
2010-07-27,27.524999618530273,0.002000193638730301,26.0321000289917,27.187325067520142,-1,-0.002000193638730301,1.2451934036885137,0.9473536705476456
2010-07-28,27.440000534057617,-0.0030928464292907837,26.04680004119873,27.187900066375732,-1,0.0030928464292907837,1.2413481611536632,0.9502882256898154
2010-07-29,27.4950008392334,0.0020023781624798464,26.065700073242187,27.18840006828308,-1,-0.0020023781624798464,1.2438362998695538,0.9483872931267107
2010-07-30,27.55500030517578,0.0021798179274440483,26.085600090026855,27.18917507171631,-1,-0.0021798179274440483,1.2465505937933214,0.9463222330481791
2010-08-02,28.204999923706055,0.023315246076610476,26.134300079345703,27.19310007095337,-1,-0.023315246076610476,1.2759556891107093,0.9245137206513739
2010-08-03,28.190000534057617,-0.0005319404160075404,26.182200088500977,27.196750078201294,-1,0.0005319404160075404,1.2752771372012293,0.9250056376882192
